"","Time","TS..Surface.temperature.","T2M..2m_Temperature.","H..Averaged_Sensible_Heat_Flux.","LE..Averaged_Total_Latent_Heat_Flux.","GFLUX..Averaged_Ground_Heat_Flux.","Air.Temperature.0m..Height...0.","Air.Temperature.2m..Height...2.","Relative.Humidity.2m..Height...2.","Rainfall.Amount..Height...0.","Snowfall.Amount..Height...0.","Wind.Speed..Height...10.","Snowfall.Amount.Acc..Height...0.","Precipitation.Amount.Acc..Height...0.","Surface Downwelling Shortwave Flux In Air (Height = 0)"
"1","2022-10-01 00:00:00",273.057830810547,272.141632080078,29.3519802093506,59.7124519348145,5.59962940216064,273.068634033203,272.140258789062,0.909866094589233,0,0,12.5242376327515,0.000696890463586897,0.00137255585286766,179.705688476562
"2","2022-10-01 06:00:00",273.144622802734,273.039642333984,-6.91200876235962,15.7907419204712,-37.0631561279297,273.153015136719,273.035766601562,0.925860822200775,0,0,11.9397926330566,0.000866597460117191,0.00172848033253103,56.3895149230957
"3","2022-10-01 12:00:00",272.213500976562,273.268249511719,-44.5009346008301,-14.2227964401245,-19.9662189483643,272.220275878906,273.268890380859,0.962684452533722,3.11216794557367e-08,8.70560370458406e-07,10.0677490234375,0.00444754073396325,0.00548314861953259,9.99999897748375e-16
"4","2022-10-01 18:00:00",272.641754150391,273.763427734375,-38.0943717956543,-17.3455371856689,-19.8147926330566,272.64306640625,273.763305664062,0.972132980823517,5.52736736381121e-08,0,8.41082859039307,0.0245566014200449,0.0711212456226349,0
"5","2022-10-02 00:00:00",275.043579101562,274.99365234375,-0.0661097392439842,12.593430519104,75.819465637207,275.040191650391,274.994842529297,0.937727808952332,0,0,4.18699932098389,0.0507531464099884,0.697685420513153,175.916610717773
"6","2022-10-02 06:00:00",275.158813476562,275.624877929688,-5.77409362792969,-1.54161703586578,1.1764417886734,275.158477783203,275.625030517578,0.983581125736237,1.30513751628314e-06,0,3.17237997055054,0.040593110024929,0.680081129074097,36.8902702331543
"7","2022-10-02 12:00:00",275.074279785156,275.476715087891,-8.02238464355469,-6.69066381454468,15.9419021606445,275.067138671875,275.477844238281,1.00000584125519,1.62792039191118e-05,0,5.78116369247437,0.000125581791508012,3.91932487487793,9.99999897748375e-16
"8","2022-10-02 18:00:00",274.886077880859,275.594848632812,-11.9548645019531,-1.44625663757324,11.9440002441406,274.881958007812,275.596893310547,0.965594053268433,4.66437586510438e-06,0,4.59921836853027,0.00474734557792544,0.927224934101105,0
"9","2022-10-03 00:00:00",275.690948486328,275.171112060547,12.5102310180664,16.2983169555664,29.9248332977295,275.688598632812,275.173522949219,0.989750921726227,0.000189071550266817,0,7.2176079750061,0.0159099753946066,0.930870056152344,73.9140472412109
"10","2022-10-03 06:00:00",275.135833740234,275.324859619141,-3.89788770675659,7.70311450958252,-22.4267387390137,275.135589599609,275.325469970703,0.945746123790741,0,0,4.89698123931885,0.000298920029308647,0.645231485366821,33.4404716491699
