"","Time","TS..Surface.temperature.","T2M..2m_Temperature.","H..Averaged_Sensible_Heat_Flux.","LE..Averaged_Total_Latent_Heat_Flux.","Air.Temperature.0m..Height...0.","Air.Temperature.2m..Height...2.","Relative.Humidity.2m..Height...2.","Rainfall.Amount..Height...0.","Snowfall.Amount..Height...0.","Wind.Speed..Height...10.","Snowfall.Amount.Acc..Height...0.","Precipitation.Amount.Acc..Height...0.","Surface Downwelling Shortwave Flux In Air (Height = 0)"
"913","2014-05-17 00:00:00",274.621459960938,276.748931884766,-39.5930023193359,4.42699384689331,274.625823974609,276.752410888672,0.841600716114044,7.04878777568752e-09,0,8.2175817489624,0.00104943697806448,0.0109764188528061,82.0427780151367
"914","2014-05-17 06:00:00",274.593078613281,276.988739013672,-44.7717819213867,-0.208351701498032,274.600891113281,276.993804931641,0.846744954586029,0,0,8.51886653900146,0,1.51246011257172,118.232284545898
"915","2014-05-17 12:00:00",273.500183105469,274.557830810547,-50.323600769043,-17.0421485900879,273.506195068359,274.56201171875,0.95414125919342,0.000103686761576682,0,17.9632396697998,0.0177491400390863,1.05929756164551,1.54094278812408
"916","2014-05-17 18:00:00",273.478240966797,273.901794433594,-20.9543609619141,-6.95775699615479,273.484527587891,273.908843994141,0.977866590023041,3.09830575133674e-05,0,14.6688604354858,0.593721985816956,4.19727897644043,29.6426067352295
"917","2014-05-18 00:00:00",274.069396972656,274.347717285156,-12.4453105926514,0.174898251891136,274.073120117188,274.351928710938,0.974910199642181,1.75311288330704e-05,0,14.5994710922241,0.484250962734222,3.26180458068848,100.674133300781
"918","2014-05-18 06:00:00",273.937133789062,275.060760498047,-16.6881923675537,-4.48071575164795,273.946228027344,275.061859130859,0.94738894701004,0,0,5.98878860473633,0.137951582670212,1.17695331573486,99.2355270385742
"919","2014-05-18 12:00:00",273.103057861328,276.703094482422,-17.5127964019775,1.98149633407593,273.100555419922,276.705932617188,0.729553580284119,0,0,1.95954525470734,0.000586355512496084,0.172886475920677,1.71889543533325
"920","2014-05-18 18:00:00",273.746124267578,277.828796386719,-54.1272315979004,-13.7474641799927,273.751647949219,277.833892822266,0.818744361400604,0,0,5.79328012466431,0,0.839063584804535,43.9257278442383
"921","2014-05-19 00:00:00",275.561737060547,280.726776123047,-88.7537994384766,24.1705322265625,275.568237304688,280.730407714844,0.637326598167419,0,0,8.16800403594971,0,0.109817214310169,241.760330200195
"922","2014-05-19 06:00:00",275.131256103516,280.206512451172,-90.1466064453125,-24.6345310211182,275.135803222656,280.212982177734,0.788090169429779,0,0,8.26327705383301,0,0,90.3257904052734
