"","Time","TS..Surface.temperature.","T2M..2m_Temperature.","H..Averaged_Sensible_Heat_Flux.","LE..Averaged_Total_Latent_Heat_Flux.","GFLUX..Averaged_Ground_Heat_Flux.","Air.Temperature.0m..Height...0.","Air.Temperature.2m..Height...2.","Relative.Humidity.2m..Height...2.","Rainfall.Amount..Height...0.","Snowfall.Amount..Height...0.","Wind.Speed..Height...10.","Snowfall.Amount.Acc..Height...0.","Precipitation.Amount.Acc..Height...0.","Surface Downwelling Shortwave Flux In Air (Height = 0)"
"16","2017-10-04 18:00:00",270.609161376953,273.744964599609,-17.5367527008057,-1.76901400089264,-21.19411277771,270.60595703125,273.748992919922,0.817884624004364,0,0,1.93921256065369,0.000198100853594951,0.000833084806799889,0
"17","2017-10-05 00:00:00",274.306243896484,274.698425292969,-0.924260139465332,2.27066111564636,59.6096458435059,274.306091308594,274.701232910156,0.860138297080994,0,0,0.659736394882202,0,0.00348902563564479,140.897598266602
"18","2017-10-05 06:00:00",274.509490966797,274.777770996094,-0.757024884223938,-0.927901685237885,7.59048175811768,274.514495849609,274.784515380859,0.992609977722168,1.09938275727473e-06,0,2.16101479530334,0.000145831319969147,0.00395955145359039,17.0490818023682
"19","2017-10-05 12:00:00",273.442962646484,273.759826660156,-3.38704514503479,-2.65575981140137,7.3629732131958,273.439910888672,273.761871337891,1.00000655651093,1.00830102383043e-05,0,2.53097748756409,0.00154147227294743,0.045882772654295,9.99999897748375e-16
"20","2017-10-05 18:00:00",273.565612792969,273.802551269531,-2.58535242080688,-1.99027931690216,5.08126735687256,273.571258544922,273.806488037109,1.00000584125519,4.99797170050442e-06,0,2.6859302520752,0.0085767051205039,0.107250407338142,0
"21","2017-10-06 00:00:00",274.366760253906,274.228912353516,3.11208081245422,1.7240526676178,49.6562881469727,274.369049072266,274.230438232422,0.996432363986969,7.36146876079147e-06,0,4.84906578063965,0.00921699590981007,0.321469098329544,72.656982421875
"22","2017-10-06 06:00:00",272.654693603516,272.152709960938,8.7437105178833,7.87665605545044,-17.7712574005127,272.651672363281,272.146545410156,0.99875396490097,2.08989163752449e-07,0.000284865818684921,6.72772407531738,3.04760551452637,4.43713712692261,6.63685321807861
"23","2017-10-06 12:00:00",271.4072265625,270.828430175781,4.88203144073486,3.57026386260986,-21.9402618408203,271.403137207031,270.822021484375,0.994494259357452,8.80876100950445e-08,0.000158908573212102,3.46434879302979,8.12728691101074,9.55331516265869,9.99999897748375e-16
"24","2017-10-06 18:00:00",271.2880859375,270.934600830078,2.54517221450806,2.77285671234131,-14.1990070343018,271.285919189453,270.929016113281,0.990358471870422,8.63953530938488e-08,5.06591059092898e-05,4.57966041564941,4.19176626205444,4.19949150085449,0
"25","2017-10-07 00:00:00",272.599578857422,272.942962646484,-3.0833306312561,6.36187982559204,9.75549125671387,272.600891113281,272.942626953125,0.886199414730072,0,0,2.52051782608032,0.65660285949707,0.663253307342529,42.7311630249023
